date, datatype, valuestation,attributes
2017-02-20T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-20T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-20T00:00:00,SNWD,250.0,GHCND:USW00014764,",,W,2400"
2017-02-20T00:00:00,TAVG,3.5,GHCND:USW00014764,"H,,S,"
2017-02-20T00:00:00,TMAX,5.6,GHCND:USW00014764,",,W,2400"
2017-02-20T00:00:00,TMIN,-3.8,GHCND:USW00014764,",,W,2400"
2017-02-20T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2017-02-20T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2017-02-20T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2017-02-20T00:00:00,WSF5,14.3,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,AWND,2.3,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-21T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,SNWD,250.0,GHCND:USW00014764,",,W,2400"
2017-02-21T00:00:00,TAVG,-1.8,GHCND:USW00014764,"H,,S,"
2017-02-21T00:00:00,TMAX,2.8,GHCND:USW00014764,",,W,2400"
2017-02-21T00:00:00,TMIN,-9.3,GHCND:USW00014764,",,W,2400"
2017-02-21T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,WDF5,140,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2017-02-21T00:00:00,WSF5,6.7,GHCND:USW00014764,",,W,"
2017-02-22T00:00:00,AWND,1.2,GHCND:USW00014764,",,W,"
2017-02-22T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-22T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-22T00:00:00,SNWD,230.0,GHCND:USW00014764,",,W,2400"
2017-02-22T00:00:00,TAVG,3.7,GHCND:USW00014764,"H,,S,"
2017-02-22T00:00:00,TMAX,9.4,GHCND:USW00014764,",,W,2400"
2017-02-22T00:00:00,TMIN,-2.1,GHCND:USW00014764,",,W,2400"
2017-02-22T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2017-02-22T00:00:00,WSF2,3.1,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,AWND,1.8,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-23T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,SNWD,200.0,GHCND:USW00014764,",,W,2400"
2017-02-23T00:00:00,TAVG,2.4,GHCND:USW00014764,"H,,S,"
2017-02-23T00:00:00,TMAX,10.6,GHCND:USW00014764,",,W,2400"
2017-02-23T00:00:00,TMIN,-3.2,GHCND:USW00014764,",,W,2400"
2017-02-23T00:00:00,WDF2,150,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,WSF5,8.1,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-02-23T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,AWND,1.6,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,PRCP,0.8,GHCND:USW00014764,",,W,2400"
2017-02-24T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,SNWD,180.0,GHCND:USW00014764,",,W,2400"
2017-02-24T00:00:00,TAVG,8.0,GHCND:USW00014764,"H,,S,"
2017-02-24T00:00:00,TMAX,11.7,GHCND:USW00014764,",,W,2400"
2017-02-24T00:00:00,TMIN,2.8,GHCND:USW00014764,",,W,2400"
2017-02-24T00:00:00,WDF2,150,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,WDF5,220,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,WSF2,4.0,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,WSF5,5.8,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-02-24T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,AWND,2.8,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,PRCP,6.4,GHCND:USW00014764,",,W,2400"
2017-02-25T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,SNWD,100.0,GHCND:USW00014764,",,W,2400"
2017-02-25T00:00:00,TAVG,6.2,GHCND:USW00014764,"H,,S,"
2017-02-25T00:00:00,TMAX,10.0,GHCND:USW00014764,",,W,2400"
2017-02-25T00:00:00,TMIN,1.7,GHCND:USW00014764,",,W,2400"
2017-02-25T00:00:00,WDF2,260,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-02-25T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,AWND,5.4,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,PRCP,3.6,GHCND:USW00014764,",,W,2400"
2017-02-26T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,SNWD,50.0,GHCND:USW00014764,",,W,2400"
2017-02-26T00:00:00,TAVG,4.8,GHCND:USW00014764,"H,,S,"
2017-02-26T00:00:00,TMAX,7.8,GHCND:USW00014764,",,W,2400"
2017-02-26T00:00:00,TMIN,-3.8,GHCND:USW00014764,",,W,2400"
2017-02-26T00:00:00,WDF2,300,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,WSF2,11.6,GHCND:USW00014764,",,W,"
2017-02-26T00:00:00,WSF5,15.2,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,AWND,4.3,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-27T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,SNWD,50.0,GHCND:USW00014764,",,W,2400"
2017-02-27T00:00:00,TAVG,1.9,GHCND:USW00014764,"H,,S,"
2017-02-27T00:00:00,TMAX,11.1,GHCND:USW00014764,",,W,2400"
2017-02-27T00:00:00,TMIN,-3.8,GHCND:USW00014764,",,W,2400"
2017-02-27T00:00:00,WDF2,270,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,WDF5,270,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,WSF2,10.7,GHCND:USW00014764,",,W,"
2017-02-27T00:00:00,WSF5,14.8,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,AWND,1.9,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-02-28T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,SNWD,30.0,GHCND:USW00014764,",,W,2400"
2017-02-28T00:00:00,TAVG,4.4,GHCND:USW00014764,"H,,S,"
2017-02-28T00:00:00,TMAX,7.8,GHCND:USW00014764,",,W,2400"
2017-02-28T00:00:00,TMIN,0.0,GHCND:USW00014764,",,W,2400"
2017-02-28T00:00:00,WDF2,120,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,WDF5,130,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,WSF2,5.4,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-02-28T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,AWND,2.1,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,PRCP,2.0,GHCND:USW00014764,",,W,2400"
2017-03-01T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-01T00:00:00,TAVG,6.1,GHCND:USW00014764,"H,,S,"
2017-03-01T00:00:00,TMAX,8.9,GHCND:USW00014764,",,W,2400"
2017-03-01T00:00:00,TMIN,4.4,GHCND:USW00014764,",,W,2400"
2017-03-01T00:00:00,WDF2,200,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,WDF5,190,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,WSF5,9.4,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-01T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,AWND,7.2,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-02T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-02T00:00:00,TAVG,6.1,GHCND:USW00014764,"H,,S,"
2017-03-02T00:00:00,TMAX,12.2,GHCND:USW00014764,",,W,2400"
2017-03-02T00:00:00,TMIN,-4.9,GHCND:USW00014764,",,W,2400"
2017-03-02T00:00:00,WDF2,280,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,WSF2,16.1,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,WSF5,20.6,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-02T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-03-03T00:00:00,AWND,4.7,GHCND:USW00014764,",,W,"
2017-03-03T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-03T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-03T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-03T00:00:00,TAVG,-4.1,GHCND:USW00014764,"H,,S,"
2017-03-03T00:00:00,TMAX,0.6,GHCND:USW00014764,",,W,2400"
2017-03-03T00:00:00,TMIN,-8.8,GHCND:USW00014764,",,W,2400"
2017-03-03T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2017-03-03T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2017-03-03T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2017-03-03T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,AWND,7.4,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-04T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-04T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-04T00:00:00,TAVG,-9.9,GHCND:USW00014764,"H,,S,"
2017-03-04T00:00:00,TMAX,-8.2,GHCND:USW00014764,",,W,2400"
2017-03-04T00:00:00,TMIN,-13.8,GHCND:USW00014764,",,W,2400"
2017-03-04T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,WSF2,13.4,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,WSF5,19.2,GHCND:USW00014764,",,W,"
2017-03-04T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,AWND,7.5,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-05T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-05T00:00:00,TAVG,-8.9,GHCND:USW00014764,"H,,S,"
2017-03-05T00:00:00,TMAX,-0.5,GHCND:USW00014764,",,W,2400"
2017-03-05T00:00:00,TMIN,-13.2,GHCND:USW00014764,",,W,2400"
2017-03-05T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,WDF5,330,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,WSF2,11.6,GHCND:USW00014764,",,W,"
2017-03-05T00:00:00,WSF5,17.4,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,AWND,2.1,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-06T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-06T00:00:00,TAVG,-5.4,GHCND:USW00014764,"H,,S,"
2017-03-06T00:00:00,TMAX,4.4,GHCND:USW00014764,",,W,2400"
2017-03-06T00:00:00,TMIN,-14.9,GHCND:USW00014764,",,W,2400"
2017-03-06T00:00:00,WDF2,320,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,WDF5,300,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,WSF2,5.4,GHCND:USW00014764,",,W,"
2017-03-06T00:00:00,WSF5,6.7,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,AWND,2.1,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,PRCP,1.5,GHCND:USW00014764,",,W,2400"
2017-03-07T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-07T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-07T00:00:00,TAVG,0.7,GHCND:USW00014764,"H,,S,"
2017-03-07T00:00:00,TMAX,4.4,GHCND:USW00014764,",,W,2400"
2017-03-07T00:00:00,TMIN,-3.8,GHCND:USW00014764,",,W,2400"
2017-03-07T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,WDF5,170,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,WSF2,4.5,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,WSF5,10.3,GHCND:USW00014764,",,W,"
2017-03-07T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,AWND,2.9,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,PRCP,3.8,GHCND:USW00014764,",,W,2400"
2017-03-08T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-08T00:00:00,TAVG,5.9,GHCND:USW00014764,"H,,S,"
2017-03-08T00:00:00,TMAX,12.2,GHCND:USW00014764,",,W,2400"
2017-03-08T00:00:00,TMIN,1.1,GHCND:USW00014764,",,W,2400"
2017-03-08T00:00:00,WDF2,300,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,WSF2,10.3,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,WSF5,13.4,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-08T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-03-09T00:00:00,AWND,6.0,GHCND:USW00014764,",,W,"
2017-03-09T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-09T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-09T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-09T00:00:00,TAVG,4.3,GHCND:USW00014764,"H,,S,"
2017-03-09T00:00:00,TMAX,6.1,GHCND:USW00014764,",,W,2400"
2017-03-09T00:00:00,TMIN,-1.6,GHCND:USW00014764,",,W,2400"
2017-03-09T00:00:00,WDF2,280,GHCND:USW00014764,",,W,"
2017-03-09T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2017-03-09T00:00:00,WSF2,16.5,GHCND:USW00014764,",,W,"
2017-03-09T00:00:00,WSF5,21.5,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,AWND,3.1,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,PRCP,1.3,GHCND:USW00014764,",,W,2400"
2017-03-10T00:00:00,SNOW,30.0,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,SNWD,30.0,GHCND:USW00014764,",,W,2400"
2017-03-10T00:00:00,TAVG,-1.8,GHCND:USW00014764,"H,,S,"
2017-03-10T00:00:00,TMAX,-0.5,GHCND:USW00014764,",,W,2400"
2017-03-10T00:00:00,TMIN,-8.2,GHCND:USW00014764,",,W,2400"
2017-03-10T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,WDF5,340,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,WSF5,14.8,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-10T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2017-03-11T00:00:00,AWND,7.6,GHCND:USW00014764,",,W,"
2017-03-11T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-11T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-11T00:00:00,SNWD,30.0,GHCND:USW00014764,",,W,2400"
2017-03-11T00:00:00,TAVG,-11.0,GHCND:USW00014764,"H,,S,"
2017-03-11T00:00:00,TMAX,-8.2,GHCND:USW00014764,",,W,2400"
2017-03-11T00:00:00,TMIN,-16.0,GHCND:USW00014764,",,W,2400"
2017-03-11T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2017-03-11T00:00:00,WDF5,290,GHCND:USW00014764,",,W,"
2017-03-11T00:00:00,WSF2,13.0,GHCND:USW00014764,",,W,"
2017-03-11T00:00:00,WSF5,17.4,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,AWND,4.1,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-12T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-12T00:00:00,TAVG,-11.8,GHCND:USW00014764,"H,,S,"
2017-03-12T00:00:00,TMAX,-3.8,GHCND:USW00014764,",,W,2400"
2017-03-12T00:00:00,TMIN,-17.1,GHCND:USW00014764,",,W,2400"
2017-03-12T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,WDF5,300,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2017-03-12T00:00:00,WSF5,13.0,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-13T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-13T00:00:00,TAVG,-8.2,GHCND:USW00014764,"H,,S,"
2017-03-13T00:00:00,TMAX,0.0,GHCND:USW00014764,",,W,2400"
2017-03-13T00:00:00,TMIN,-14.3,GHCND:USW00014764,",,W,2400"
2017-03-13T00:00:00,WDF2,150,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,WDF5,160,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2017-03-13T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,AWND,7.4,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,PRCP,36.3,GHCND:USW00014764,",,W,2400"
2017-03-14T00:00:00,SNOW,414.0,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,SNWD,0.0,GHCND:USW00014764,"T,,W,2400"
2017-03-14T00:00:00,TAVG,-3.9,GHCND:USW00014764,"H,,S,"
2017-03-14T00:00:00,TMAX,-1.6,GHCND:USW00014764,",,W,2400"
2017-03-14T00:00:00,TMIN,-6.6,GHCND:USW00014764,",,W,2400"
2017-03-14T00:00:00,WDF2,30,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,WDF5,40,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,WSF2,17.9,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,WSF5,26.4,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-14T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,AWND,5.7,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,PRCP,0.3,GHCND:USW00014764,",,W,2400"
2017-03-15T00:00:00,SNOW,3.0,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,SNWD,300.0,GHCND:USW00014764,",,W,2400"
2017-03-15T00:00:00,TAVG,-3.0,GHCND:USW00014764,"H,,S,"
2017-03-15T00:00:00,TMAX,-0.5,GHCND:USW00014764,",,W,2400"
2017-03-15T00:00:00,TMIN,-6.6,GHCND:USW00014764,",,W,2400"
2017-03-15T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,WDF5,280,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,WSF5,13.0,GHCND:USW00014764,",,W,"
2017-03-15T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,AWND,4.6,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-16T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,SNWD,280.0,GHCND:USW00014764,",,W,2400"
2017-03-16T00:00:00,TAVG,-4.4,GHCND:USW00014764,"H,,S,"
2017-03-16T00:00:00,TMAX,-0.5,GHCND:USW00014764,",,W,2400"
2017-03-16T00:00:00,TMIN,-9.3,GHCND:USW00014764,",,W,2400"
2017-03-16T00:00:00,WDF2,280,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,WDF5,330,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2017-03-16T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,AWND,1.8,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-17T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,SNWD,280.0,GHCND:USW00014764,",,W,2400"
2017-03-17T00:00:00,TAVG,-4.9,GHCND:USW00014764,"H,,S,"
2017-03-17T00:00:00,TMAX,2.2,GHCND:USW00014764,",,W,2400"
2017-03-17T00:00:00,TMIN,-12.7,GHCND:USW00014764,",,W,2400"
2017-03-17T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,WDF5,330,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2017-03-17T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,AWND,2.3,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-18T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,SNWD,250.0,GHCND:USW00014764,",,W,2400"
2017-03-18T00:00:00,TAVG,-3.8,GHCND:USW00014764,"H,,S,"
2017-03-18T00:00:00,TMAX,0.0,GHCND:USW00014764,",,W,2400"
2017-03-18T00:00:00,TMIN,-11.6,GHCND:USW00014764,",,W,2400"
2017-03-18T00:00:00,WDF2,170,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,WDF5,140,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2017-03-18T00:00:00,WSF5,7.6,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,AWND,4.4,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-19T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,SNWD,230.0,GHCND:USW00014764,",,W,2400"
2017-03-19T00:00:00,TAVG,-0.6,GHCND:USW00014764,"H,,S,"
2017-03-19T00:00:00,TMAX,4.4,GHCND:USW00014764,",,W,2400"
2017-03-19T00:00:00,TMIN,-3.2,GHCND:USW00014764,",,W,2400"
2017-03-19T00:00:00,WDF2,60,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,WDF5,80,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2017-03-19T00:00:00,WSF5,13.0,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,AWND,4.3,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-20T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,SNWD,200.0,GHCND:USW00014764,",,W,2400"
2017-03-20T00:00:00,TAVG,3.4,GHCND:USW00014764,"H,,S,"
2017-03-20T00:00:00,TMAX,10.0,GHCND:USW00014764,",,W,2400"
2017-03-20T00:00:00,TMIN,-1.0,GHCND:USW00014764,",,W,2400"
2017-03-20T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,WDF5,30,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2017-03-20T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,AWND,2.3,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2017-03-21T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,SNWD,180.0,GHCND:USW00014764,",,W,2400"
2017-03-21T00:00:00,TAVG,3.8,GHCND:USW00014764,"H,,S,"
2017-03-21T00:00:00,TMAX,8.3,GHCND:USW00014764,",,W,2400"
2017-03-21T00:00:00,TMIN,-1.0,GHCND:USW00014764,",,W,2400"
2017-03-21T00:00:00,WDF2,160,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,WDF5,180,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2017-03-21T00:00:00,WSF5,8.1,GHCND:USW00014764,",,W,"
2017-03-22T00:00:00,AWND,7.2,GHCND:USW00014764,",,W,"
2017-03-22T00:00:00,PRCP,0.3,GHCND:USW00014764,",,W,2400"
2017-03-22T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2017-03-22T00:00:00,SNWD,180.0,GHCND:USW00014764,",,W,2400"
2017-03-22T00:00:00,TAVG,-1.3,GHCND:USW00014764,"H,,S,"
